"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC105372602",0.147147610813934,4.78594727637135,1.25280294245099,0.223171107442354,0.415542490540635,-5.6207292709025
"PRSS3",0.385593573823064,5.92314351340727,1.2526791114143,0.223215352346819,0.415587065994938,-5.62087626148066
"LALBA",-0.134381001105154,4.35563222831307,-1.25226690270344,0.223362683052278,0.415823543208202,-5.62136547305875
"PWP2",0.0797789857764446,6.01255789706894,1.25216537068303,0.223398983796749,0.415824978099754,-5.62148595043163
"LINC02843",0.111498487292,4.43112344347359,1.25200685025188,0.223455668618473,0.415824978099754,-5.62167403305287
"SPRNP1",0.0680701114982858,4.88716037370866,1.25186972799747,0.223504710594675,0.415824978099754,-5.62183671036332
"GUCY2C",-0.0931458494737711,4.13715109479109,-1.2518533740109,0.223510560170708,0.415824978099754,-5.62185611116299
"FNDC4",0.252887614477842,7.47073313049684,1.25184116015855,0.223514928959022,0.415824978099754,-5.62187060036177
"PTOV1",0.161498860832944,6.90377467706466,1.25182887675269,0.223519322691799,0.415824978099754,-5.62188517194792
"CLCC1",0.159513552402333,7.21104460781216,1.25177418774644,0.223538885565231,0.415824978099754,-5.62195004704216
"FBXL8",0.155101251559536,5.48856758419312,1.25175203196367,0.223546811310435,0.415824978099754,-5.62197632874671
"CRIPTO",-0.130348483684072,4.92044940156231,-1.25175041156476,0.223547390981018,0.415824978099754,-5.62197825088576
"B3GNT4",0.154371284103041,6.90521072765797,1.25169665450678,0.223566622319328,0.415824978099754,-5.62204201701223
"UBC",-0.137888580640436,13.8270656712726,-1.25158566283853,0.22360633307179,0.415861046704256,-5.62217366680514
"ASB6",-0.182802894064297,7.42834625093295,-1.25151075451046,0.223633136921446,0.41587310679368,-5.62226251159894
"LSP1P4",-0.0844869831305726,4.34177865030479,-1.25124783591611,0.223727234405729,0.41599806168395,-5.62257430895935
"RPL7L1",0.140360876026651,10.7297550379043,1.25120943284051,0.223740981238917,0.41599806168395,-5.62261984674089
"CPEB2-DT",0.0881921291511358,3.8936426498175,1.25103510913375,0.223803390572133,0.41607630073938,-5.62282654192096
"SLC30A1",-0.260906347292478,7.37778754193504,-1.25084840021821,0.223870248654595,0.416162795568901,-5.62304789455622
"LOC101928389",0.0871651964524993,3.95518225264269,1.25068334230349,0.223929366488666,0.416227766208431,-5.62324355503871
"EEFSEC",0.122212878921545,7.75311732432223,1.25063726470018,0.223945871964003,0.416227766208431,-5.62329817166969
"PLA2G3",0.190423768608711,5.58601435723184,1.25030481400114,0.224064986779972,0.41641133972811,-5.62369217996182
"PRPF4",-0.187237215754853,8.04365936110425,-1.25006393599551,0.224151321938277,0.416533966416445,-5.62397760300629
"ZFHX4-AS1",0.182722504854261,3.70845941258134,1.24991458986228,0.224204863122188,0.416595636270705,-5.62415454347322
"TTLL11",-0.0888444882374575,5.29282203624299,-1.24985322268575,0.224226866329053,0.41659869945141,-5.62422724401144
"PNPLA1",-0.0934186965610229,4.25961403336317,-1.24970015084408,0.224281757435262,0.416652976369438,-5.62440857186672
"TESMIN",0.0875147253882052,4.27005140112804,1.24964341549478,0.224302105167433,0.416652976369438,-5.62447577528712
"MROH7",0.134314173225872,4.43263565526112,1.24955832774733,0.224332623927891,0.416652976369438,-5.62457655736931
"TRAPPC6A",0.193212454316832,8.45817573463131,1.24949208370112,0.224356386137219,0.416652976369438,-5.62465501593682
"CNGA1",0.124238827566653,5.43950739962856,1.24948795708614,0.224357866446845,0.416652976369438,-5.62465990332553
"EXOSC10",0.101681690082549,6.3422498917925,1.24938316489678,0.224395460260806,0.416684983229714,-5.6247840100889
"PAPPA",0.255971879572411,5.15149334003463,1.24918296392256,0.224467294991996,0.416780561244778,-5.62502108566121
"CST9L",0.0858456887275176,3.9032259189619,1.24871491877962,0.22463530418888,0.417054678050962,-5.62557521065366
"DKFZP434A062",-0.0987530492136166,6.18136534202031,-1.2485841457711,0.22468226353327,0.417104026098453,-5.62573000243987
"VWDE",-0.125031139556687,3.64652649439279,-1.24846682602547,0.224724398312344,0.41714440960083,-5.62586885808198
"CSH1",-0.0865528668692424,4.27641691839083,-1.24835955885109,0.224762928038122,0.417178094509499,-5.62599580595187
"PCSK6",0.112903687934963,4.90904164168294,1.2480971183654,0.224857216336204,0.41731525632509,-5.62630635749642
"HEPACAM",0.111933194264613,5.12607356817446,1.24756223723427,0.225049479154575,0.417534884532929,-5.62693911884309
"MICB",0.324120359928194,8.08684332663868,1.24750271919795,0.225070880640292,0.417534884532929,-5.62700951381204
"LOC105370109",-0.270498795638259,8.63560397402629,-1.24736163009723,0.225121619637288,0.417534884532929,-5.62717637534702
"DUSP5P1",0.159894048969395,3.57591561179632,1.24734821464429,0.225126444607467,0.417534884532929,-5.62719224051967
"ZNF503",0.157251842128051,6.38749179810606,1.24733462800648,0.225131331225981,0.417534884532929,-5.62720830798558
"CDC123",-0.209651525379801,9.25021749561736,-1.24727906817013,0.225151314916278,0.417534884532929,-5.62727401109383
"CSF1R",-0.277322173959528,9.6629138981406,-1.24714699850021,0.225198822994869,0.417534884532929,-5.6274301818605
"BISPR",0.205609007771707,6.94867862519768,1.24712770102691,0.225205765318689,0.417534884532929,-5.6274529996863
"LOC100507403",0.101237614626952,5.09030244798576,1.24706325777087,0.225228950155681,0.417534884532929,-5.62752919682281
"CDH18",0.091123144286251,4.33496716201509,1.24705323960116,0.225232554569564,0.417534884532929,-5.6275410419117
"C9orf152",0.749647876724132,7.26592470168742,1.24702859150742,0.225241422836898,0.417534884532929,-5.62757018449492
"OR6B1",0.100622475513719,3.78275244900264,1.24702268688967,0.22524354732992,0.417534884532929,-5.62757716572394
"DNAJC16",0.118460256769242,6.90156108290289,1.24690457374265,0.225286047881647,0.417534884532929,-5.62771680886953
"NKAPP1",0.128982357979327,4.88473426178486,1.24688650903392,0.225292548629342,0.417534884532929,-5.6277381654538
"KCMF1",-0.166853111298347,6.93608311688553,-1.24682875727611,0.225313332077757,0.417534884532929,-5.62780643933541
"HEATR4",0.171283358425128,4.37903959064002,1.24674880758743,0.22534210643279,0.417534884532929,-5.62790095099293
"RPL24",-0.0983954680525443,13.4311101434775,-1.24670809612599,0.225356759799754,0.417534884532929,-5.62794907558733
"ZNF226",0.135322732059264,5.9518701936112,1.24669612689316,0.225361068050584,0.417534884532929,-5.62796322403367
"MLXIP",-0.145268779502749,6.47403352039547,-1.24669030507172,0.225363163601664,0.417534884532929,-5.62797010577956
"LINC00865",0.265137071545967,7.0466168984293,1.24641680729207,0.225461625236607,0.417679497077991,-5.62829336534701
"LINC02135",-0.0870126029184428,3.51317698624194,-1.2460894214359,0.225579530184796,0.417786537998411,-5.62868023686734
"TRIM61",0.167686343189472,5.46120323786299,1.24608709958601,0.225580366545117,0.417786537998411,-5.62868298028031
"NANOS1",0.402840932115341,5.41386403843501,1.24608633060019,0.225580643544263,0.417786537998411,-5.62868388888487
"APOL1",-0.229303191027574,8.64677477198015,-1.24600549736176,0.225609762221925,0.417802660459296,-5.62877939567163
"SHROOM2",0.377847242818111,7.20334809405991,1.24589799225109,0.22564849338742,0.417836579585662,-5.62890640771838
"LINC02240",0.112024512760004,3.90634419173024,1.24577056801914,0.225694407434563,0.417883792017659,-5.62905694093256
"UBE2A",-0.256233024542004,9.79806636289073,-1.24567383323824,0.225729268081937,0.417910531870919,-5.62917121010761
"HIP1",-0.281908081382521,6.65182268610502,-1.2455530323451,0.225772807280456,0.417953332725135,-5.62931389687909
"KRTAP9-2",0.097886867972973,3.82045114996433,1.24530366642182,0.225862704282092,0.418081936198026,-5.62960840327032
"AP3M2",0.110309212052917,6.89935276572853,1.24513064999067,0.225925093141941,0.418159602218855,-5.62981270926799
"ABHD8",-0.130048616758412,6.91414837566279,-1.24492317859955,0.225999923605203,0.418249717113573,-5.63005766886257
"LOC101928273",0.0894663244926157,3.59402145864988,1.24485416716071,0.22602481873117,0.418249717113573,-5.63013914219982
"CARD18",0.181893616020972,3.77939728111551,1.24480782730997,0.226041536501085,0.418249717113573,-5.63019384777745
"COX5B",0.257748159902953,10.0892093077055,1.2447664599804,0.226056461158276,0.418249717113573,-5.63024268165366
"IL22RA1",0.111234151635301,5.54736404951406,1.24470695309354,0.226077931588666,0.418249717113573,-5.63031292669685
"ZBTB46-AS1",0.0962199312839012,4.25631056585564,1.24455335838913,0.226133356632,0.418249717113573,-5.63049422446575
"KSR2",0.118952710832415,4.26429094067792,1.24454965470984,0.226134693242014,0.418249717113573,-5.63049859591854
"WDPCP",0.220089687063471,6.98887457567534,1.24454253303596,0.22613726337904,0.418249717113573,-5.63050700159878
"PGBD4",0.143012353611917,4.65537131003791,1.24398821313506,0.226337379886431,0.418569540005474,-5.63116113495719
"KDM2A",0.165972470710715,8.36889846389758,1.24395026219337,0.226351085590491,0.418569540005474,-5.63120591028129
"PKD1",-0.0803324479789156,6.11968403856073,-1.24382310459525,0.226397012232301,0.418571244774492,-5.63135592487206
"KRT79",-0.106952909350192,5.16214764943248,-1.24378392684369,0.226411163840126,0.418571244774492,-5.63140214227202
"ABCC2",0.147813000144759,4.50303895540961,1.24377784550043,0.226413360575483,0.418571244774492,-5.63140931622734
"HS3ST6",-0.159329206200292,4.8756841570601,-1.24348282190479,0.226519950079236,0.41873047491616,-5.63175730906541
"ANKS4B",-0.14964828023781,4.64821691575254,-1.24341483077776,0.22654452011117,0.41873807397411,-5.63183749733022
"WDR86-AS1",-0.173449713234596,4.01360135427085,-1.24324317895659,0.226606559159533,0.418814922008141,-5.63203992538013
"ALPK2",0.447277921285498,4.45653459648388,1.24280746562996,0.226764094425068,0.419068236622833,-5.63255365085011
"MIR31HG",0.139331897959964,5.04308575591728,1.24269478006045,0.226804850269386,0.419083493959154,-5.63268648674566
"PSCA",0.239656457391877,4.9019449287968,1.2426714124306,0.22681330251554,0.419083493959154,-5.63271403164476
"GKN1",-0.1051514011275,4.27416536053925,-1.24252732246921,0.226865426230162,0.419141964131858,-5.63288386964241
"CD68",-0.28839340830121,8.13049647837115,-1.24227414815477,0.226957032675479,0.419273362918047,-5.63318224334781
"CBX1",0.306478307582069,9.66879701119511,1.24207084553934,0.227030614356348,0.419371442602109,-5.63342180353699
"SPATA31F2P",0.097383241444617,4.16969446032842,1.24199684933119,0.227057400445149,0.419383071465651,-5.63350898799812
"UQCC5",0.166576407439857,5.86621587250769,1.24181489472946,0.227123276919705,0.419449112046293,-5.63372335297858
"IGF2-AS",0.159671202852995,5.73320420770637,1.24170688792671,0.227162387552251,0.419449112046293,-5.63385058543525
"SNORA71B",0.182363345920209,5.75793364803201,1.24170239371965,0.227164015072707,0.419449112046293,-5.6338558794215
"POC1B",-0.191047236244895,7.52277115795981,-1.24167169892877,0.227175131041831,0.419449112046293,-5.63389203614532
"THRB",-0.221634602530877,6.16673237411152,-1.2411888312013,0.227350053739985,0.419734218825209,-5.63446072489015
"SNHG21",0.285536117091612,6.20592511180948,1.24097878717431,0.227426175860182,0.419819520761271,-5.63470804054027
"SHISA2",0.456159531096126,5.99582333993483,1.24094814704368,0.227437281780475,0.419819520761271,-5.63474411462567
"TAF7L",0.0990240079395299,3.83725447122631,1.24034619857197,0.22765554967998,0.420180686355932,-5.63545266046735
"MANBAL",-0.131537837753335,8.99689089790176,-1.24029532840112,0.227674002623114,0.420180686355932,-5.63551252542119
"ARPIN",-0.103933778719921,6.93445130858899,-1.24013745313621,0.227731278467137,0.420248496653763,-5.63569830237012
"AQP5",0.621612511511486,7.84869907675886,1.23992563908408,0.227808140080302,0.420324164843118,-5.63594751859562
"CYFIP2",0.278893335483319,8.41011194047531,1.23991126665177,0.22781335616381,0.420324164843118,-5.63596442757659
"ADAM29",0.0898616991330798,3.65382576452103,1.23979648951786,0.227855014664221,0.420363131885039,-5.63609945528734
"SLC38A2",-0.25922651512133,11.6110191515022,-1.23962410329523,0.227917593342763,0.420428025189549,-5.63630223589567
"SAMD4A",-0.226498787104637,6.23941053651842,-1.23958642417342,0.227931273147175,0.420428025189549,-5.6363465551758
"CCL25",0.0910220378315199,4.1631452000402,1.23938389619228,0.228004813779364,0.420525774860074,-5.63658475444714
"PTPN3",0.229152316030816,7.04978056144216,1.23930046132248,0.228035115351378,0.420543765173604,-5.63668287488849
"FUZ",-0.145494472307732,7.51454295210826,-1.23912690213723,0.228098157758003,0.420622127654117,-5.63688696426971
"SSR1",0.153354960211429,9.307367084705,1.23851060238621,0.22832212522906,0.420997201537223,-5.63761147464724
"GPR135",-0.100318278274928,4.41325151975437,-1.238313521215,0.228393781133244,0.421091389825611,-5.63784309351647
"MAP3K14-AS1",0.107821318037852,4.64021910214613,1.23822547714958,0.228425798226332,0.421112485344834,-5.63794655661363
"HTR1A",0.111272730381509,5.69892288778702,1.23814477971858,0.228455146724488,0.421128657841133,-5.63804138085986
"LINC01139",0.225472131168949,3.64571538449529,1.2378278664705,0.228570431269461,0.421303225575653,-5.63841372071418
"HNRNPD-DT",0.232320535079615,4.06104458734107,1.23769477526215,0.228618859470744,0.421354542709384,-5.63857006425503
"PRH1",0.105066386833256,5.62274284737388,1.23724551091247,0.228782391929035,0.421605372033984,-5.63909771164112
"LINC00113",0.160918584952721,3.56174706403137,1.23720771646393,0.228796153182267,0.421605372033984,-5.63914209249024
"OTUB2",0.135832157295361,5.52883296946596,1.23692849835768,0.22889783816773,0.421754776177433,-5.639469933169
"LOC105369595",0.11008621235519,4.30513611418517,1.23671751140262,0.228974697678551,0.421853933294142,-5.6397176184031
"NAT1",-0.298674481079776,8.14599164013853,-1.23661736765418,0.229011185469004,0.421853933294142,-5.63983516793434
"AADAT",0.306921432454191,5.84024870221945,1.23661104938809,0.22901348770368,0.421853933294142,-5.63984258408818
"MAGEF1",0.17738072084334,7.76320673310829,1.23637131374159,0.229100855001869,0.421976889787909,-5.64012395286156
"NOPCHAP1",0.20385144311785,7.77139744176509,1.23626114978023,0.229141010748468,0.422012873840448,-5.64025323229535
"SP8",-0.125224824251648,5.46987970814649,-1.23619893702035,0.229163690217564,0.42201666795779,-5.64032623569098
"STRIP1",0.166151631109461,7.66357294539511,1.23586585108095,0.229285144683231,0.422202344240367,-5.64071704019752
"EMILIN3",-0.125198294926355,6.07809109436726,-1.23565591952652,0.2293617179954,0.422305351044607,-5.64096330258764
"ZNF836",-0.121786078572747,5.70800934496715,-1.2355954343203,0.229383783803764,0.422307988046383,-5.64103424864167
"HSPA14",-0.186491238230498,7.38565507672183,-1.23550446900286,0.229416972199353,0.422315985904507,-5.64114094062583
"TIAM2",0.138445694958556,5.08973780981104,1.23547041955099,0.229429395967764,0.422315985904507,-5.64118087500948
"LPAR5",0.197168918891657,5.57880395510569,1.235291776735,0.229494586508762,0.422397994790903,-5.64139037785812
"ZNF398",-0.143893105401316,6.89641843035552,-1.23516079859549,0.229542392142257,0.422447993883246,-5.64154396536803
"JKAMP",-0.317734904479529,8.60438918166676,-1.23490105797679,0.229637217093299,0.422569016719176,-5.6418485004008
"SPATC1",0.116067806624281,5.57846964419647,1.23477552304597,0.229683057493149,0.422569016719176,-5.64199566491587
"FUT4",-0.25199455395706,6.6223058327493,-1.23476070937641,0.229688467318828,0.422569016719176,-5.64201303011308
"ACTG1P17",-0.0675569063001538,4.86026113147871,-1.23469921460719,0.229710925718495,0.422569016719176,-5.64208511489353
"CYP4A11",0.0811322530946725,4.65225662892617,1.23469796198707,0.229711383203085,0.422569016719176,-5.64208658319488
"RALGAPA2",0.335578323680836,6.04859217562344,1.23444179929664,0.229804954029519,0.422672315009627,-5.64238682581533
"ZBTB4",-0.176249250259414,9.16893101443539,-1.2344311635611,0.229808839665174,0.422672315009627,-5.6423992905549
"SRRM4",0.0879428729117251,4.22595071051292,1.23419747579609,0.229894227220439,0.422769754426674,-5.6426731415337
"SERPINB10",-0.09798898707378,4.0965626285708,-1.23417311388114,0.229903130247173,0.422769754426674,-5.64270168786392
"LINC01644",0.219638872954481,6.08706355213892,1.23392355473193,0.229994346359173,0.422899495726636,-5.64299408321675
"TPGS1",0.0762733235083077,6.00289467583889,1.23340817435002,0.230182809501695,0.423189991792476,-5.64359776466797
"CYP2S1",-0.354512807413543,6.77828825761757,-1.23337843976454,0.230193686354895,0.423189991792476,-5.64363258704545
"SYT9-AS1",0.0794781809532399,4.16857299422941,1.23330831780024,0.230219338377512,0.423199137647973,-5.64371470446997
